제목,가중치평점
헤드헌터,5.876101128290863
녹색 광선,7.080084273575718
세일즈맨의 죽음,6.882929377350616
홀로코스트 2,5.565858754701233
위험한 연인,6.025786520207759
공공의 적,7.3900421367878595
열정의 랩소디,6.984067418860575
애꾸눈 잭,6.740072234493473
삼총사,6.941000537281363
두 여인,7.240072234493473
마농의 샘 1부,7.702103837341676
방랑자,7.168643663064902
나쁜 종자,7.131167293494923
황소 페르디난드,5.840252820727157
Slaughter of the Innocents,5.712202256581726
굿바이 마이 라이프,7.335462406377586
당나귀 공주,6.4201264103635785
토드와 코퍼,7.237215175085039
The Big Bad Wolf,5.840252820727157
사이보그,5.187088567144371
불의 여인,5.840252820727157
줄리어스 시저,6.910734085527241
흑인 오르페,7.02578652020776
육체의 증거,4.79783396016159
황금팔을 가진 사나이,6.9543579487791884
공포의 수학 열차,5.810734085527241
식량 사수 작전,5.840252820727157
황야의 결투,7.498500433958024
Brave Little Tailor,5.840252820727157
냉혈인,6.650647722524036
바바라 허시의 공황시대,5.950847021762201
당산대형,5.840252820727157
직업 군인 캔디씨 이야기,7.59783396016159
어메이징 뮤턴트,4.915583646747462
OK 목장의 결투,6.91373743594256
바운티호의 반란,7.41388504934264
에프 엑스,6.550478751430809
Mr. Mouse Takes a Trip,5.840252820727157
카인의 두 얼굴,6.045316383310981
위대한 명탐정 바실,7.093353162409972
붉은 사슴비,6.597947962258349
42번가,6.984067418860575
리치 앤 스트레인지,5.820126410363578
사우스 스트리트의 소매치기,7.262412428406389
귀여운 빌리,5.565858754701233
쾌찬차,6.86006320518179
저주받은 도시,7.008050564145432
베어,7.345762442043268
델타 포스,5.641783099256896
미지의 여인에게서 온 편지,7.424067418860575
해외 특파원,7.211348316648202
영웅무상,5.840252820727157
레비아탄,5.806708803454526
처녀의 샘,7.817531602590894
전선 위의 참새,5.986404495381035
깊은 밤 갑자기,5.840252820727157
영광의 탈출,6.435462406377587
죽음의 만우절,6.124263751732034
아이반호,6.480084273575718
캣 벌루,6.586722849050479
닉크,6.131476727757553
시티 오브 더 리빙 데드,6.208050564145432
나자리노,5.840252820727157
할리와 말보로 맨,6.054826577517765
지옥의 모텔,5.957400752193908
살인에 관한 짧은 필름,5.840252820727157
도성,6.193501880484771
바그다드의 도둑,7.08506320518179
펌프킨헤드,6.144654280111871
스토리 오브 O - 르네의 사생활,5.516101128290863
누구를 위하여 종은 울리나,6.546750940242385
독수리 착륙하다,6.723375470121193
버디,7.075423510881101
솔로몬의 딸,6.268294781347567
보디 백,6.097215091636331
폴 뉴먼의 선택,6.63506320518179
용형호제,6.7891368764958475
로빈슨 가족,6.91373743594256
좀비 2,6.676161654287375
테스,7.008050564145432
스트리트 파이터,5.852202256581727
돈을 갖고 튀어라,7.123060947966928
트롤,4.882929377350616
위험한 질주,6.597947962258349
미래 세계의 음모,5.811500805922045
호건과 사라,6.845367042763621
다크 패시지,7.198227785586756
바이킹,6.803588898994624
매니악 캅 2: 코델,5.876101128290863
경마장의 하루,7.185941840171095
용형호제 2: 비룡계획,7.046130925343853
행복,6.896101128290862
산 파블로,7.208945071272701
세 남자와 아기 2,5.548607545818165
차타레 부인의 사랑,5.626835213818104
프랑켄슈타인의 저주,6.740072234493473
지난 여름 갑자기,7.208945071272701
꼬마 천재 테이트,6.431167293494923
올드 옐러,6.935063205181789
오피셜 스토리,7.1970008679160475
정오의 출격,7.286722849050479
대지진,5.887421646468875
휴전,6.746750940242386
케인호의 반란,7.452033709430288
뎀,6.982440451316345
야쿠자의 아내들 : 3대 누님,5.840252820727157
요크 상사,7.345762442043268
결단의 3시 10분,7.293957012300375
바람에 쓴 편지,6.984067418860575
하타리,6.86006320518179
뉴욕 리퍼,6.240072234493474
아이들의 시간,7.387421646468875
천지창조,6.09566792032318
서커스,7.848916980080794
알라모,6.597947962258349
성의,6.504693175608356
산쇼다유,7.8611058569951915
아이가 커졌어요,4.980021516657631
도박사 봅,7.204067418860575
Richard Pryor: Live in Concert,6.970126410363578
전화의 저편,7.080084273575718
하오의 결투,7.08506320518179
영심이,5.840252820727157
위치보드 2,5.672202256581726
욕심쟁이 오리아저씨 : 잃어버린 램프의 보물,6.758700376096955
가르시아,7.211348316648202
신밧드의 7번째 모험,6.785063205181789
태양의 계절,7.21463738935533
길소뜸,5.840252820727157
맨발의 백작부인,6.668643663064902
어셔가의 몰락,6.71006320518179
안개마을,5.840252820727157
하오의 연정,6.91373743594256
겨울 빛,7.7652226401077264
텍사스 아디오스,5.912202256581726
왕중왕,6.578273752991693
세상의 모든 아침,6.896455571173512
올리버와 친구들,6.631220225658173
시티 헌터,6.240072234493474
제저벨,7.109471251935801
결혼 피로연,7.208945071272701
무덤 위에 세운 집,6.115353604876978
로마 제국의 멸망,6.413417606909052
또 다른 여인,6.9565300754652135
안녕하세요 하나님,5.840252820727157
북극의 나누크,7.130734085527241
레이닝 스톤,6.570126410363578
철마류,7.168050564145432
마농의 샘 2부,7.654440451316345
마이 라이프,5.840252820727157
사랑 게임,6.115353604876978
마음의 고향,6.984067418860575
댐 버스터,6.9543579487791884
몽키 비지니스,6.72711831075933
나는 좀비와 함께 걸었다,6.7640674188605745
롤라,6.896101128290862
피아니스트를 쏴라,7.198227785586756
서브웨이,6.431167293494923
폭력교실 1999,5.878273752991694
K2,6.056101128290862
해피 버스데이 투 미,6.02007779099297
사랑의 선택,5.626835213818104
포이즌,6.120126410363579
안녕하세요,7.266231637146817
카산드라 크로싱,6.2134176069090525
The Cruel Sea,6.6701264103635785
스톤 콜드,5.9419101166280575
올카,5.737400752193908
파계,7.02578652020776
로빈과 마리안,6.33506320518179
신용문객잔,6.570126410363578
뜨거운 포옹,6.2134176069090525
써머스비,6.142440451316345
도신: 정전자,6.651223475878735
"소년, 소녀를 만나다",6.337287326129804
형사 이야기,6.960091934809875
메가포스군단,4.923001611844089
안네의 일기,7.01006320518179
협녀,6.817890142545403
죽음의 다섯 손가락,6.380144468986947
베드룸 윈도우,6.151223475878736
Pygmalion,7.146750940242384
나라야마 부시코,7.1510010257189665
Pete's Dragon,6.31707449195958
공포의 묘지 2,5.0567088034545264
샤키 머신,6.151223475878736
고 웨스트,6.429001253656514
헨리 5세,6.596101128290863
크라임 오브 패션,6.176101128290863
노인과 바다,6.578273752991693
춘희,6.832819207537148
바보선언,5.840252820727157
사막의 라이온,7.782158488574138
협박,6.668643663064902
퀸 크리스티나,6.960091934809875
의천도룡기,6.080144468986947
여름의 폭풍,6.8361011282908635
뒤로 가는 남과 여,5.608715897558375
리차드 3세,6.620126410363579
예스 마담 - 황가사저,5.992202256581726
살인 전화,6.9543579487791884
미스터 존스,5.81463738935533
피크닉,6.6800842735757175
좀비오 2,6.203211120153085
신밧드와 마법사의 눈,6.196455571173512
빨간 풍선,5.840252820727157
마이애미 블루스,6.2134176069090525
짱구는 못말려 극장판: 액션가면 VS 하이구레 마왕,5.840252820727157
마담D,7.335462406377586
북두의 권 : 세기말 구세주 전설,6.656101128290864
왕자와 무희,6.280084273575719
패러딘 부인의 사랑,6.311500805922045
그들은 소모품이었다,6.746750940242386
유목민들,5.570126410363578
배트 21,6.280084273575719
나는 살고 싶다,6.8361011282908635
지옥의 특전대,6.560063205181789
신밧드의 대모험,6.480084273575718
열혈남아,6.643154714069894
아라비안 나이트,6.451001025718966
히틀러: 파시즘의 진화,6.393501880484771
빈센트,6.294430183272661
천녀유혼,6.989308560223741
머나먼 시애틀,6.484556809212069
첩혈가두,7.097215091636331
모감보,6.413417606909052
정복자 펠레,7.240072234493473
기동전사 건담 III : 해후의 우주편,6.212202256581726
비룡맹장,6.705546480264421
재와 다이아몬드,7.277400752193908
철왜,5.840252820727157
삼손과 데릴라,6.451001025718966
마네킨 2,4.976101128290863
엘 시드,6.88005948722992
꽁치의 맛,7.346750940242385
이브의 세 얼굴,6.705546480264421
금지된 사랑,7.05853932945451
사랑의 승리,5.770126410363579
투캅스,5.840252820727157
아나스타샤,6.6800842735757175
암살부대,6.2134176069090525
이어도,5.840252820727157
엠마뉴엘 2,5.394430183272661
로미오 이즈 블리딩,6.421235957818153
이스터 퍼레이드,6.920077790992972
아미티빌 2,5.590734085527242
데몬스 2,5.954357948779188
영원한 휴가,6.158539329454509
혁명아 자파타,6.910734085527241
쿼터메인,4.981616252531433
금지된 장난,7.497400752193908
반 고흐,6.29350188048477
The Roaring Twenties,7.415353604876978
프로젝트 A 2: A계획 속집,6.712385483300663
무기여 잘 있거라,6.206779031434292
쾌걸 조로,7.05853932945451
아들을 동반한 검객 2,7.040112364767625
라라미에서 온 사나이,6.882929377350616
활계시대,5.840252820727157
살인광 시대,7.488050564145432
네 이웃의 아내를 탐하지 마라,5.751001025718967
아쿠아리스,6.387364662082603
셜록홈즈 - 살인의 전주곡,6.373445698100959
원한의 도곡리 다리,6.317890142545403
공격,6.7067790314342925
파시,5.6701264103635785
타이페이 스토리,6.460168547151437
기동전사 건담 II : 슬픈 전사편,6.132202256581726
베르나데트의 노래,6.896101128290862
올 레이디 두 잇,5.570126410363578
깊고 푸른 밤,5.840252820727157
베라 크루스,6.712385483300663
살지연,5.840252820727157
북위 49도선,6.7161011282908625
배틀그라운드,6.896455571173512
걸어서 하늘까지,5.840252820727157
중년의 위기,6.431167293494923
형사 머피,5.929001253656514
만다라,5.840252820727157
시티 오브 조이,6.206779031434292
회상 속의 연인,5.840252820727157
Men in War,6.29350188048477
소련 KGB,6.366231637146817
고지라 대 헤도라,5.984556809212069
신의 아그네스,6.323728298446238
The Man Without a Face,5.840252820727157
레드 스콜피온,5.413417606909052
대살성여소매두,5.840252820727157
링컨,6.960091934809875
벤지,5.970126410363578
마이 튜터,5.565858754701233
스콜피오,6.120126410363579
영웅문,5.840252820727157
화영웅,5.840252820727157
귀타귀,6.260168547151437
3인의 기사,6.268294781347567
사요나라,6.596101128290863
러브 미 텐더,5.9944301832726605
영원한 사랑,5.694430183272662
맥베드,6.8361011282908635
말괄량이 길들이기,6.641910116628057
마지막 전투,6.373445698100959
Nuns on the Run,5.946750940242385
직도황룡 : 스카이 하이,5.992202256581726
청사,6.29350188048477
벤허,7.087364662082603
천장지구 2,5.840252820727157
복성고조,6.206779031434292
마르셀의 여름,6.896101128290862
하녀,6.465858754701232
자랑과 정열,5.79350188048477
집행자 루스터,6.544067418860575
내 미국 삼촌,6.873445698100959
블랙 문 라이징,5.651223475878736
이중 생활,5.840252820727157
오페라의 유령,6.196455571173512
해바라기,6.508715897558375
아버지와 인생을(아버지의 인생),6.59566792032318
보카치오,6.470126410363578
여인잔혹사 물레야 물레야,5.840252820727157
용적심,6.120126410363579
여자 친구들,6.29350188048477
미키와 콩나무,6.260091934809876
아테네 탈출,5.770126410363579
동방삼협,6.1230016118440895
농부의 아내,5.860168547151438
내가 마지막 본 파리,5.9944301832726605
도라에몽: 진구와 구름왕국,5.840252820727157
야수 인간,6.960091934809875
베드포드 사건,6.7067790314342925
초여름,7.413417606909052
여룡공무,5.840252820727157
도둑의 고속도로,6.817890142545403
백치,6.520126410363579
에프 엑스 2,5.882929377350616
북경 예스 마담 3 - 대인가도,5.840252820727157
라스트 부르맨,6.037287326129803
귀화산장,5.840252820727157
세인트 세이야 - 최후성전의 전사들,5.840252820727157
위니종정,5.840252820727157
그 여름 가장 조용한 바다,6.762334586989848
하드 카바,5.908715897558375
검은 고양이,5.865858754701232
가을 햇살,7.040112364767625
화소도,5.82300161184409
대지,6.6701264103635785
흔들리는 대지,6.870126410363579
악호촌,5.840252820727157
대장 부리바,6.080144468986947
High Road to China,5.984556809212069
용등사해,5.840252820727157
응소여랑 92 : 콜 걸,5.840252820727157
기동경찰 패트레이버 2,6.59443018327266
Dunkirk,6.260168547151437
녹원의 천사,6.7161011282908625
그대 안의 블루,5.840252820727157
상하이의 대형,5.840252820727157
나폴레옹,7.341910116628057
북경의 55일,6.356101128290863
전신,5.840252820727157
카날,7.1510010257189665
코만체로스,6.546750940242385
Pluto's Christmas Tree,5.840252820727157
황금 투구,6.873445698100959
국두,7.080084273575718
버마의 하프,7.09566792032318
어느 하녀의 일기,6.880084273575719
에너미라인,5.860168547151438
망향,7.087364662082603
전함 바이킹,5.926835213818104
"노래하는 여자, 노래하지 않는 여자",6.1522022565817265
돌아오지 않는 강,6.397400752193907
The Manxman,5.960168547151437
데드 쉽,5.370126410363579
The Incredible Journey,6.470126410363578
애수,7.1970008679160475
마음의 행로,7.21463738935533
멜로디 타임,6.09566792032318
Winter Garden,5.840252820727157
8월의 고래,6.570126410363578
여왕벌,6.093501880484771
바라바,6.476101128290862
킬리만자로의 눈,6.040112364767625
그림 리퍼,5.595667920323181
야성의 엘자,6.656101128290864
중안조,6.4161011282908635
오르페의 유언,6.465858754701232
지옥의 영웅들,6.536101128290863
하이 앤 마이티,6.373445698100959
잔 다르크,6.080144468986947
겨울전쟁: 105일간의 전투,7.080084273575718
성룡의 살수호,5.817890142545403
뉴욕의 왕,6.641910116628057
In Which We Serve,6.59566792032318
토토의 천국,6.817890142545403
쿵후 선생,6.520126410363579
장국영의 H2O,5.840252820727157
Jungle Book,6.270126410363579
하얀전쟁,5.840252820727157
알래스카의 혼,6.578273752991693
백주의 결투,6.480084273575718
북경 예스 마담 2,5.840252820727157
